1.90693E-05	351	0	0
1.92731E-05	352	0	0
1.93527E-05	353	0	0
1.93396E-05	354	0	0
1.9079E-05	355	0	0
1.93367E-05	356	0	0
1.91348E-05	357	0	0
1.92946E-05	358	0	0
1.91937E-05	359	0	0
1.94752E-05	360	0	0
1.92373E-05	361	0	0
1.93085E-05	362	0	0
1.93281E-05	363	0	0
1.91994E-05	364	0	0
1.89876E-05	365	0	0
1.92285E-05	366	0	0
1.93331E-05	367	0	0
1.93856E-05	368	0	0
1.92386E-05	369	0	0
1.92256E-05	370	0	0
1.91292E-05	371	0	0
1.95002E-05	372	0	0
1.90841E-05	373	0	0
1.9276E-05	374	0	0
1.93245E-05	375	0	0
1.92938E-05	376	0	0
1.9236E-05	377	0	0
1.92544E-05	378	0	0
1.93251E-05	379	0	0
1.92974E-05	380	0	0
1.94494E-05	381	0	0
1.94819E-05	382	0	0
1.92628E-05	383	0	0
1.91148E-05	384	0	0
1.91488E-05	385	0	0
1.9174E-05	386	0	0
1.93157E-05	387	0	0
1.92528E-05	388	0	0
1.94482E-05	389	0	0
1.91818E-05	390	0	0
1.92682E-05	391	0	0
1.92032E-05	392	0	0
1.96344E-05	393	0	0
1.92285E-05	394	0	0
1.93113E-05	395	0	0
1.9148E-05	396	0	0
1.96177E-05	397	0	0
1.94322E-05	398	0	0
1.90433E-05	399	0	0
1.9557E-05	400	0	0
1.95241E-05	401	0	0
1.93339E-05	402	0	0
1.95063E-05	403	0	0
1.93761E-05	404	0	0
1.9368E-05	405	0	0
1.92112E-05	406	0	0
1.92104E-05	407	0	0
1.92911E-05	408	0	0
1.92474E-05	409	0	0
1.917E-05	410	0	0
1.89228E-05	411	0	0
1.93158E-05	412	0	0
1.94186E-05	413	0	0
1.90736E-05	414	0	0
1.94107E-05	415	0	0
1.92858E-05	416	0	0
1.96505E-05	417	0	0
1.93224E-05	418	0	0
1.92922E-05	419	0	0
1.91766E-05	420	0	0
1.92441E-05	421	0	0
1.93504E-05	422	0	0
1.91758E-05	423	0	0
1.92459E-05	424	0	0
1.93192E-05	425	0	0
1.9246E-05	426	0	0
1.90275E-05	427	0	0
1.95592E-05	428	0	0
1.93331E-05	429	0	0
1.93693E-05	430	0	0
1.93343E-05	431	0	0
1.93554E-05	432	0	0
1.9248E-05	433	0	0
1.93806E-05	434	0	0
1.92192E-05	435	0	0
1.92649E-05	436	0	0
1.93637E-05	437	0	0
1.92483E-05	438	0	0
1.93968E-05	439	0	0
1.94325E-05	440	0	0
1.92028E-05	441	0	0
1.93903E-05	442	0	0
1.91761E-05	443	0	0
1.92463E-05	444	0	0
1.94102E-05	445	0	0
1.93052E-05	446	0	0
1.93909E-05	447	0	0
1.92685E-05	448	0	0
1.91766E-05	449	0	0
1.92308E-05	450	0	0
1.93365E-05	451	0	0
1.8835E-05	452	0	0
1.92931E-05	453	0	0
1.9469E-05	454	0	0
1.92308E-05	455	0	0
1.94558E-05	456	0	0
1.92709E-05	457	0	0
1.93117E-05	458	0	0
1.94061E-05	459	0	0
1.92051E-05	460	0	0
1.95665E-05	461	0	0
1.94794E-05	462	0	0
1.94389E-05	463	0	0
1.92528E-05	464	0	0
1.92928E-05	465	0	0
1.92261E-05	466	0	0
1.91371E-05	467	0	0
1.93977E-05	468	0	0
1.92885E-05	469	0	0
1.94958E-05	470	0	0
1.90734E-05	471	0	0
1.94242E-05	472	0	0
1.94224E-05	473	0	0
1.94576E-05	474	0	0
1.94416E-05	475	0	0
1.93061E-05	476	0	0
1.90855E-05	477	0	0
1.92609E-05	478	0	0
1.95121E-05	479	0	0
1.9254E-05	480	0	0
1.94568E-05	481	0	0
1.92651E-05	482	0	0
1.9317E-05	483	0	0
1.95904E-05	484	0	0
1.92577E-05	485	0	0
1.93911E-05	486	0	0
1.92095E-05	487	0	0
1.9456E-05	488	0	0
1.95121E-05	489	0	0
1.94013E-05	490	0	0
1.96302E-05	491	0	0
1.9215E-05	492	0	0
1.93717E-05	493	0	0
1.92412E-05	494	0	0
1.95862E-05	495	0	0
1.93117E-05	496	0	0
1.92827E-05	497	0	0
1.93712E-05	498	0	0
1.92765E-05	499	0	0
1.93063E-05	500	0	0
1.93634E-05	501	0	0
1.92694E-05	502	0	0
1.92782E-05	503	0	0
1.9421E-05	504	0	0
1.9061E-05	505	0	0
1.94533E-05	506	0	0
